file,view,screen,state,surface,is_modal,modal_capture_scope,backdrop_observable,back_screen_key,panel_crop_size,theme,real_w,real_h,expected_w,expected_h,size_match,dom_w,dom_h,dom_size_match,capture_selector,sha256,bytes
suite-registro-step1-emotion-light-960x600.png,suite-registro-step1-emotion,registro,s1,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,ce60400630d3c2447cb8f807daf5ed306ae2cab6e39fdbfc4d59cb2e723fc290,116337
suite-registro-step1-emotion-dark-960x600.png,suite-registro-step1-emotion,registro,s1,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,49fdd100b29b5db077f02ee23028dadf195ab8177338309ad214452f4d4327da,112667
suite-registro-step1-emotion-otro-light-960x600.png,suite-registro-step1-emotion-otro,registro,s1otro,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,f58cf4ea472d46a2e2785ef7dabd348307b06e9ee7c87f4ebf44a1bea6b947e3,117951
suite-registro-step1-emotion-otro-dark-960x600.png,suite-registro-step1-emotion-otro,registro,s1otro,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,2b7eb235ac3642efad020c5d5557d4ffd050b171b84f63eca5288d116bb5f598,115504
suite-registro-step2-distortions-light-960x600.png,suite-registro-step2-distortions,registro,s2,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,7252e7dc1099c1f03f999e2ed089500b4cb3206ad5b3b2179d920b85b4017cce,160670
suite-registro-step2-distortions-dark-960x600.png,suite-registro-step2-distortions,registro,s2,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,abcb12b60fefd35ca96dfd1431dc5b60cd6ff13632f64b65fc4afe5bef4668fe,153679
suite-registro-step3-filled-light-960x600.png,suite-registro-step3-filled,registro,s3,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,6fe61b24f9ff1629f7fdaf701710ea957f05939e449635008b28788bfd98c770,107674
suite-registro-step3-filled-dark-960x600.png,suite-registro-step3-filled,registro,s3,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,a9bccb2d9294722fc25545e5b98e2ef15ef1a77c0fd257c6fc69023f23fa547e,103692
suite-registro-success-light-960x600.png,suite-registro-success,registro,ok,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,c92b5b3cfa0efe51eeb44fc8b876e69232466c940c9fcda4c74059ef33562ea9,104562
suite-registro-success-dark-960x600.png,suite-registro-success,registro,ok,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,c52414afea983ca9de2b90c62a4d6ee999ced47aad2852038d57081f0ae6b29a,100832
