file,view,screen,state,surface,theme,real_w,real_h,expected_w,expected_h,size_match,dom_w,dom_h,dom_size_match,capture_selector,sha256,bytes
suite-dbt-now-dark-960x600.png,suite-dbt-now,dbtnow,,window,dark,960,600,960,600,yes,960,600,yes,.window,542e8b8d091e25152b2a7718916f4f4ea9e12eadaf3a3467f9bc25605cec0b83,124245
suite-dbt-library-light-960x600.png,suite-dbt-library,dbtlib,,window,light,960,600,960,600,yes,960,600,yes,.window,89d4399dc95ded71b4077a695d3cbe53c68e94a5d6429179a8f3610dbd6c2270,148936
suite-dbt-library-dark-960x600.png,suite-dbt-library,dbtlib,,window,dark,960,600,960,600,yes,960,600,yes,.window,fe4dcdbc60a74bd0ab53b5fee4ee04696e3d083fc686261db85e6def258ecaf5,144710
suite-dbt-practice-stop-light-960x600.png,suite-dbt-practice-stop,dbtlib,,window_modal,light,960,600,960,600,yes,960,600,yes,.window,5f801dd1b813e3474d28d7d1a2bf07019e14b9a32824897325fb13810260c4d9,105319
suite-dbt-practice-stop-dark-960x600.png,suite-dbt-practice-stop,dbtlib,,window_modal,dark,960,600,960,600,yes,960,600,yes,.window,ee026683fe5e7de3d4fb24b6fc28add3aabd2a106ef6a72fc5c6f4aa4ef2d771,107471
suite-onboarding-light-520x600.png,suite-onboarding,onboarding,normal,narrow,light,520,600,520,600,yes,520,600,yes,.window,3b5d98300a6a29031562441e4238d55b67387b042692abff8d6037ad06406e3c,131301
suite-onboarding-dark-520x600.png,suite-onboarding,onboarding,normal,narrow,dark,520,600,520,600,yes,520,600,yes,.window,7ee8f343959b6390e418ef9158f483f7931ccdea4a6cace82ac8cdabdc11c8f6,118222
suite-onboarding-error-light-520x600.png,suite-onboarding-error,onboarding,error,narrow,light,520,600,520,600,yes,520,600,yes,.window,3c371d5371c677dc334556a259cc9539fba0e5f2cbb74b7cadc13258930e0ac0,132661
suite-onboarding-error-dark-520x600.png,suite-onboarding-error,onboarding,error,narrow,dark,520,600,520,600,yes,520,600,yes,.window,1363357c482cc24007fb7ef34924b039063b20464fc2186d216b50a98786c24f,120299
suite-recuperar-acceso-light-520x600.png,suite-recuperar-acceso,recuperar,,narrow,light,520,600,520,600,yes,520,600,yes,.window,653540df313dd8719d2b53bb67c125592a4f25a2fbddd90ed131e5249565ee6f,134799
suite-recuperar-acceso-dark-520x600.png,suite-recuperar-acceso,recuperar,,narrow,dark,520,600,520,600,yes,520,600,yes,.window,4d1522c13fa27b9b599ba76e1606a682401dc0df34f580873f24d8d057bdf20d,122604
